hour,day_of_week,is_weekend,month,weather_code,temperature_f,precipitation_in,dist_downtown_km,nearby_event_attendance,base_pattern,road_class,congestion_pct
9,1,0,1,53,47.7,0.028,1.245,0.0,22.656,primary,83.9
11,1,0,1,53,49.4,0.02,1.245,0.0,15.744,primary,0.0
11,1,0,1,53,49.4,0.02,1.245,0.0,16.128,primary,0.0
11,1,0,1,53,49.4,0.02,1.245,0.0,16.512,primary,6.1
11,1,0,1,53,49.4,0.02,1.245,0.0,16.512,primary,0.0
12,1,0,1,51,50.6,0.008,1.245,0.0,16.896,primary,15.2
12,1,0,1,51,50.6,0.008,1.245,0.0,16.896,primary,0.0
12,1,0,1,51,50.6,0.008,1.245,0.0,16.896,primary,0.0
12,1,0,1,51,50.6,0.008,1.245,0.0,16.896,primary,67.7
13,1,0,1,51,52.4,0.008,1.245,0.0,16.896,primary,3.0
13,1,0,1,51,52.4,0.008,1.245,0.0,16.896,primary,25.8
13,1,0,1,51,52.4,0.008,1.245,0.0,17.28,primary,21.2
13,1,0,1,51,52.4,0.008,1.245,0.0,17.664,primary,30.3
13,1,0,1,51,52.4,0.008,1.245,0.0,17.664,primary,19.4
13,1,0,1,51,52.4,0.008,1.245,0.0,18.048,primary,36.4
13,1,0,1,51,52.4,0.008,1.245,0.0,18.048,primary,25.8
14,1,0,1,51,52.1,0.004,1.245,0.0,18.432,primary,24.2
14,1,0,1,51,52.1,0.004,1.245,0.0,18.432,primary,22.6
14,1,0,1,51,52.1,0.004,1.245,0.0,19.584,primary,24.2
14,1,0,1,51,52.1,0.004,1.245,0.0,20.736,primary,21.2
14,1,0,1,51,52.1,0.004,1.245,0.0,20.736,primary,6.5
14,1,0,1,51,52.1,0.004,1.245,0.0,21.888,primary,24.2
14,1,0,1,51,52.1,0.004,1.245,0.0,21.888,primary,22.6
15,1,0,1,51,53.4,0.004,1.245,0.0,23.04,primary,15.2
15,1,0,1,51,53.4,0.004,1.245,0.0,23.04,primary,25.8
15,1,0,1,51,53.4,0.004,1.245,0.0,24.345,primary,0.0
15,1,0,1,51,53.4,0.004,1.245,0.0,24.345,primary,29.0
15,1,0,1,51,53.4,0.004,1.245,0.0,25.651,primary,30.3
15,1,0,1,51,53.4,0.004,1.245,0.0,25.651,primary,25.8
15,1,0,1,51,53.4,0.004,1.245,0.0,26.957,primary,6.1
15,1,0,1,51,53.4,0.004,1.245,0.0,26.957,primary,9.7
16,1,0,1,61,53.6,0.051,1.245,0.0,28.262,primary,54.5
16,1,0,1,61,53.6,0.051,1.245,0.0,28.877,primary,0.0
16,1,0,1,61,53.6,0.051,1.245,0.0,28.877,primary,25.8
16,1,0,1,61,53.6,0.051,1.245,0.0,29.491,primary,0.0
16,1,0,1,61,53.6,0.051,1.245,0.0,29.491,primary,3.2
16,1,0,1,61,53.6,0.051,1.245,0.0,30.105,primary,15.2
16,1,0,1,61,53.6,0.051,1.245,0.0,30.105,primary,22.6
17,1,0,1,63,53.6,0.118,1.245,0.0,30.72,primary,0.0
17,1,0,1,63,53.6,0.118,1.245,0.0,29.798,primary,30.3
17,1,0,1,63,53.6,0.118,1.245,0.0,29.798,primary,16.1
17,1,0,1,63,53.6,0.118,1.245,0.0,28.877,primary,78.8
17,1,0,1,63,53.6,0.118,1.245,0.0,28.877,primary,9.7
17,1,0,1,63,53.6,0.118,1.245,0.0,27.955,primary,27.3
17,1,0,1,63,53.6,0.118,1.245,0.0,27.955,primary,29.0
18,1,0,1,63,53.6,0.169,1.245,0.0,27.033,primary,3.0
18,1,0,1,63,53.6,0.169,1.245,0.0,27.033,primary,16.1
18,1,0,1,63,53.6,0.169,1.245,0.0,25.267,primary,18.2
18,1,0,1,63,53.6,0.169,1.245,0.0,25.267,primary,32.3
18,1,0,1,63,53.6,0.169,1.245,0.0,23.501,primary,33.3
18,1,0,1,63,53.6,0.169,1.245,0.0,23.501,primary,29.0
18,1,0,1,63,53.6,0.169,1.245,0.0,21.734,primary,18.2
18,1,0,1,63,53.6,0.169,1.245,0.0,21.734,primary,38.7
19,1,0,1,63,53.7,0.169,1.245,0.0,19.968,primary,27.3
19,1,0,1,63,53.7,0.169,1.245,0.0,19.968,primary,29.0
19,1,0,1,63,53.7,0.169,1.245,0.0,18.432,primary,15.2
19,1,0,1,63,53.7,0.169,1.245,0.0,18.432,primary,35.5
19,1,0,1,63,53.7,0.169,1.245,0.0,16.896,primary,18.2
19,1,0,1,63,53.7,0.169,1.245,0.0,16.896,primary,41.9
19,1,0,1,63,53.7,0.169,1.245,0.0,15.36,primary,29.0
20,1,0,1,61,53.9,0.087,1.245,0.0,13.824,primary,30.3
20,1,0,1,61,53.9,0.087,1.245,0.0,13.824,primary,38.7
20,1,0,1,61,53.9,0.087,1.245,0.0,12.826,primary,18.2
20,1,0,1,61,53.9,0.087,1.245,0.0,12.826,primary,6.5
20,1,0,1,61,53.9,0.087,1.245,0.0,11.827,primary,15.2
20,1,0,1,61,53.9,0.087,1.245,0.0,11.827,primary,29.0
20,1,0,1,61,53.9,0.087,1.245,0.0,10.829,primary,48.5
20,1,0,1,61,53.9,0.087,1.245,0.0,10.829,primary,19.4
21,1,0,1,61,54.4,0.071,1.245,0.0,9.83,primary,39.4
21,1,0,1,61,54.4,0.071,1.245,0.0,9.83,primary,45.2
21,1,0,1,61,54.4,0.071,1.245,0.0,9.062,primary,24.2
21,1,0,1,61,54.4,0.071,1.245,0.0,9.062,primary,35.5
21,1,0,1,61,54.4,0.071,1.245,0.0,8.294,primary,71.0
21,1,0,1,61,54.4,0.071,1.245,0.0,7.526,primary,18.2
21,1,0,1,61,54.4,0.071,1.245,0.0,7.526,primary,35.5
22,1,0,1,63,55.3,0.146,1.245,0.0,6.758,primary,51.6
22,1,0,1,63,55.3,0.146,1.245,0.0,6.221,primary,39.4
22,1,0,1,63,55.3,0.146,1.245,0.0,6.221,primary,22.6
22,1,0,1,63,55.3,0.146,1.245,0.0,5.683,primary,45.2
22,1,0,1,63,55.3,0.146,1.245,0.0,5.146,primary,39.4
22,1,0,1,63,55.3,0.146,1.245,0.0,5.146,primary,67.7
23,1,0,1,63,56.4,0.26,1.245,0.0,4.608,primary,51.6
23,1,0,1,63,56.4,0.26,1.245,0.0,4.224,primary,6.1
23,1,0,1,63,56.4,0.26,1.245,0.0,4.224,primary,45.2
23,1,0,1,63,56.4,0.26,1.245,0.0,3.84,primary,39.4
23,1,0,1,63,56.4,0.26,1.245,0.0,3.84,primary,51.6
23,1,0,1,63,56.4,0.26,1.245,0.0,3.456,primary,27.3
23,1,0,1,63,56.4,0.26,1.245,0.0,3.456,primary,48.4
0,2,0,1,65,57.5,0.315,1.245,0.0,3.072,primary,15.2
0,2,0,1,65,57.5,0.315,1.245,0.0,3.072,primary,41.9
0,2,0,1,65,57.5,0.315,1.245,0.0,2.842,primary,29.0
0,2,0,1,65,57.5,0.315,1.245,0.0,2.611,primary,0.0
0,2,0,1,65,57.5,0.315,1.245,0.0,2.611,primary,29.0
0,2,0,1,65,57.5,0.315,1.245,0.0,2.381,primary,54.5
0,2,0,1,65,57.5,0.315,1.245,0.0,2.381,primary,9.7
1,2,0,1,63,58.4,0.272,1.245,0.0,2.15,primary,45.5
1,2,0,1,63,58.4,0.272,1.245,0.0,2.15,primary,6.5
1,2,0,1,63,58.4,0.272,1.245,0.0,1.997,primary,63.6
1,2,0,1,63,58.4,0.272,1.245,0.0,1.997,primary,29.0
1,2,0,1,63,58.4,0.272,1.245,0.0,1.843,primary,21.2
1,2,0,1,63,58.4,0.272,1.245,0.0,1.843,primary,16.1
2,2,0,1,63,57.2,0.201,1.245,0.0,1.536,primary,0.0
2,2,0,1,63,57.2,0.201,1.245,0.0,1.536,primary,35.5
2,2,0,1,63,57.2,0.201,1.245,0.0,1.536,primary,21.2
2,2,0,1,63,57.2,0.201,1.245,0.0,1.536,primary,9.7
2,2,0,1,63,57.2,0.201,1.245,0.0,1.536,primary,39.4
2,2,0,1,63,57.2,0.201,1.245,0.0,1.536,primary,0.0
3,2,0,1,63,57.5,0.177,1.245,0.0,1.536,primary,3.0
3,2,0,1,63,57.5,0.177,1.245,0.0,1.536,primary,3.2
3,2,0,1,63,57.5,0.177,1.245,0.0,1.69,primary,18.2
3,2,0,1,63,57.5,0.177,1.245,0.0,1.843,primary,24.2
3,2,0,1,63,57.5,0.177,1.245,0.0,1.843,primary,16.1
3,2,0,1,63,57.5,0.177,1.245,0.0,1.997,primary,15.2
3,2,0,1,63,57.5,0.177,1.245,0.0,1.997,primary,0.0
4,2,0,1,63,57.6,0.181,1.245,0.0,2.765,primary,33.3
4,2,0,1,63,57.6,0.181,1.245,0.0,2.765,primary,0.0
4,2,0,1,63,57.6,0.181,1.245,0.0,3.379,primary,0.0
4,2,0,1,63,57.6,0.181,1.245,0.0,3.379,primary,0.0
4,2,0,1,63,57.6,0.181,1.245,0.0,3.994,primary,9.7
5,2,0,1,63,57.5,0.26,1.245,0.0,4.608,primary,19.4
5,2,0,1,63,57.5,0.26,1.245,0.0,6.144,primary,0.0
5,2,0,1,63,57.5,0.26,1.245,0.0,7.68,primary,0.0
6,2,0,1,63,57.4,0.268,1.245,0.0,18.816,primary,0.0
6,2,0,1,63,57.4,0.268,1.245,0.0,18.816,primary,3.2
11,2,0,1,63,60.3,0.205,1.245,0.0,16.512,primary,0.0
12,2,0,1,63,62.2,0.185,1.245,0.0,16.896,primary,6.1
12,2,0,1,63,62.2,0.185,1.245,0.0,16.896,primary,80.6
12,2,0,1,63,62.2,0.185,1.245,0.0,16.896,primary,0.0
12,2,0,1,63,62.2,0.185,1.245,0.0,16.896,primary,0.0
12,2,0,1,63,62.2,0.185,1.245,0.0,16.896,primary,61.3
12,2,0,1,63,62.2,0.185,1.245,0.0,16.896,primary,6.1
13,2,0,1,63,63.4,0.106,1.245,0.0,16.896,primary,6.1
13,2,0,1,63,63.4,0.106,1.245,0.0,16.896,primary,16.1
13,2,0,1,63,63.4,0.106,1.245,0.0,17.28,primary,9.1
13,2,0,1,63,63.4,0.106,1.245,0.0,17.28,primary,16.1
13,2,0,1,63,63.4,0.106,1.245,0.0,17.664,primary,39.4
13,2,0,1,63,63.4,0.106,1.245,0.0,17.664,primary,19.4
13,2,0,1,63,63.4,0.106,1.245,0.0,18.048,primary,36.4
13,2,0,1,63,63.4,0.106,1.245,0.0,18.048,primary,38.7
14,2,0,1,63,58.5,0.106,1.245,0.0,18.432,primary,21.2
14,2,0,1,63,58.5,0.106,1.245,0.0,18.432,primary,22.6
14,2,0,1,63,58.5,0.106,1.245,0.0,19.584,primary,24.2
14,2,0,1,63,58.5,0.106,1.245,0.0,19.584,primary,16.1
14,2,0,1,63,58.5,0.106,1.245,0.0,20.736,primary,24.2
14,2,0,1,63,58.5,0.106,1.245,0.0,20.736,primary,45.2
14,2,0,1,63,58.5,0.106,1.245,0.0,21.888,primary,39.4
14,2,0,1,63,58.5,0.106,1.245,0.0,21.888,primary,19.4
15,2,0,1,55,56.9,0.047,1.245,0.0,23.04,primary,6.1
15,2,0,1,55,56.9,0.047,1.245,0.0,23.04,primary,41.9
15,2,0,1,55,56.9,0.047,1.245,0.0,24.345,primary,3.0
15,2,0,1,55,56.9,0.047,1.245,0.0,24.345,primary,6.5
15,2,0,1,55,56.9,0.047,1.245,0.0,25.651,primary,15.2
15,2,0,1,55,56.9,0.047,1.245,0.0,26.957,primary,9.1
16,2,0,1,51,57.6,0.004,1.245,0.0,28.262,primary,9.1
16,2,0,1,51,57.6,0.004,1.245,0.0,28.262,primary,22.6
16,2,0,1,51,57.6,0.004,1.245,0.0,29.491,primary,0.0
16,2,0,1,51,57.6,0.004,1.245,0.0,29.491,primary,29.0
16,2,0,1,51,57.6,0.004,1.245,0.0,30.105,primary,75.8
16,2,0,1,51,57.6,0.004,1.245,0.0,30.105,primary,19.4
17,2,0,1,3,59.7,0.0,1.245,0.0,30.72,primary,9.7
17,2,0,1,3,59.7,0.0,1.245,0.0,29.798,primary,45.5
17,2,0,1,3,59.7,0.0,1.245,0.0,29.798,primary,9.7
17,2,0,1,3,59.7,0.0,1.245,0.0,28.877,primary,9.1
17,2,0,1,3,59.7,0.0,1.245,0.0,28.877,primary,67.7
17,2,0,1,3,59.7,0.0,1.245,0.0,27.955,primary,12.1
17,2,0,1,3,59.7,0.0,1.245,0.0,27.955,primary,54.8
18,2,0,1,3,60.6,0.0,1.245,0.0,27.033,primary,6.1
18,2,0,1,3,60.6,0.0,1.245,0.0,27.033,primary,29.0
18,2,0,1,3,60.6,0.0,1.245,0.0,25.267,primary,29.0
18,2,0,1,3,60.6,0.0,1.245,0.0,23.501,primary,72.7
18,2,0,1,3,60.6,0.0,1.245,0.0,23.501,primary,22.6
18,2,0,1,3,60.6,0.0,1.245,0.0,21.734,primary,3.0
18,2,0,1,3,60.6,0.0,1.245,0.0,21.734,primary,25.8
19,2,0,1,0,58.8,0.0,1.245,0.0,19.968,primary,15.2
19,2,0,1,0,58.8,0.0,1.245,0.0,19.968,primary,22.6
19,2,0,1,0,58.8,0.0,1.245,0.0,18.432,primary,33.3
19,2,0,1,0,58.8,0.0,1.245,0.0,18.432,primary,19.4
19,2,0,1,0,58.8,0.0,1.245,0.0,16.896,primary,15.2
19,2,0,1,0,58.8,0.0,1.245,0.0,16.896,primary,22.6
19,2,0,1,0,58.8,0.0,1.245,0.0,15.36,primary,27.3
19,2,0,1,0,58.8,0.0,1.245,0.0,15.36,primary,9.7
20,2,0,1,0,56.8,0.0,1.245,0.0,13.824,primary,21.2
20,2,0,1,0,56.8,0.0,1.245,0.0,13.824,primary,67.7
20,2,0,1,0,56.8,0.0,1.245,0.0,12.826,primary,9.1
20,2,0,1,0,56.8,0.0,1.245,0.0,12.826,primary,38.7
20,2,0,1,0,56.8,0.0,1.245,0.0,11.827,primary,12.1
20,2,0,1,0,56.8,0.0,1.245,0.0,11.827,primary,41.9
20,2,0,1,0,56.8,0.0,1.245,0.0,10.829,primary,24.2
20,2,0,1,0,56.8,0.0,1.245,0.0,10.829,primary,12.9
21,2,0,1,0,55.4,0.0,1.245,0.0,9.062,primary,9.1
21,2,0,1,0,55.4,0.0,1.245,0.0,9.062,primary,45.2
21,2,0,1,0,55.4,0.0,1.245,0.0,8.294,primary,15.2
21,2,0,1,0,55.4,0.0,1.245,0.0,8.294,primary,0.0
21,2,0,1,0,55.4,0.0,1.245,0.0,7.526,primary,9.1
21,2,0,1,0,55.4,0.0,1.245,0.0,7.526,primary,3.2
22,2,0,1,2,54.2,0.0,1.245,0.0,6.758,primary,0.0
22,2,0,1,2,54.2,0.0,1.245,0.0,6.221,primary,29.0
22,2,0,1,2,54.2,0.0,1.245,0.0,5.683,primary,69.7
22,2,0,1,2,54.2,0.0,1.245,0.0,5.683,primary,32.3
22,2,0,1,2,54.2,0.0,1.245,0.0,5.146,primary,57.6
23,2,0,1,1,53.5,0.0,1.245,0.0,4.608,primary,15.2
23,2,0,1,1,53.5,0.0,1.245,0.0,4.608,primary,29.0
23,2,0,1,1,53.5,0.0,1.245,0.0,3.84,primary,27.3
23,2,0,1,1,53.5,0.0,1.245,0.0,3.456,primary,41.9
0,3,0,1,0,52.1,0.0,1.245,0.0,3.072,primary,24.2
0,3,0,1,0,52.1,0.0,1.245,0.0,3.072,primary,67.7
0,3,0,1,0,52.1,0.0,1.245,0.0,2.842,primary,45.2
0,3,0,1,0,52.1,0.0,1.245,0.0,2.611,primary,24.2
0,3,0,1,0,52.1,0.0,1.245,0.0,2.611,primary,3.2
0,3,0,1,0,52.1,0.0,1.245,0.0,2.381,primary,39.4
0,3,0,1,0,52.1,0.0,1.245,0.0,2.381,primary,0.0
1,3,0,1,0,50.7,0.0,1.245,0.0,2.15,primary,27.3
1,3,0,1,0,50.7,0.0,1.245,0.0,2.15,primary,29.0
1,3,0,1,0,50.7,0.0,1.245,0.0,1.997,primary,30.3
1,3,0,1,0,50.7,0.0,1.245,0.0,1.997,primary,41.9
1,3,0,1,0,50.7,0.0,1.245,0.0,1.843,primary,3.2
1,3,0,1,0,50.7,0.0,1.245,0.0,1.69,primary,0.0
2,3,0,1,0,48.6,0.0,1.245,0.0,1.536,primary,25.8
2,3,0,1,0,48.6,0.0,1.245,0.0,1.536,primary,18.2
2,3,0,1,0,48.6,0.0,1.245,0.0,1.536,primary,0.0
2,3,0,1,0,48.6,0.0,1.245,0.0,1.536,primary,24.2
2,3,0,1,0,48.6,0.0,1.245,0.0,1.536,primary,29.0
3,3,0,1,0,48.4,0.0,1.245,0.0,1.536,primary,0.0
3,3,0,1,0,48.4,0.0,1.245,0.0,1.843,primary,69.7
3,3,0,1,0,48.4,0.0,1.245,0.0,1.997,primary,0.0
4,3,0,1,0,48.6,0.0,1.245,0.0,2.15,primary,16.1
4,3,0,1,0,48.6,0.0,1.245,0.0,3.379,primary,0.0
8,3,0,1,0,45.8,0.0,1.245,0.0,29.184,primary,0.0
12,3,0,1,2,54.6,0.0,1.245,0.0,16.896,primary,0.0
12,3,0,1,2,54.6,0.0,1.245,0.0,16.896,primary,0.0
12,3,0,1,2,54.6,0.0,1.245,0.0,16.896,primary,3.0
12,3,0,1,2,54.6,0.0,1.245,0.0,16.896,primary,3.0
13,3,0,1,1,58.4,0.0,1.245,0.0,16.896,primary,27.3
13,3,0,1,1,58.4,0.0,1.245,0.0,16.896,primary,22.6
13,3,0,1,1,58.4,0.0,1.245,0.0,17.28,primary,0.0
13,3,0,1,1,58.4,0.0,1.245,0.0,17.28,primary,19.4
13,3,0,1,1,58.4,0.0,1.245,0.0,17.664,primary,24.2
13,3,0,1,1,58.4,0.0,1.245,0.0,17.664,primary,3.2
13,3,0,1,1,58.4,0.0,1.245,0.0,18.048,primary,30.3
14,3,0,1,1,60.5,0.0,1.245,0.0,18.432,primary,15.2
14,3,0,1,1,60.5,0.0,1.245,0.0,18.432,primary,0.0
14,3,0,1,1,60.5,0.0,1.245,0.0,19.584,primary,18.2
14,3,0,1,1,60.5,0.0,1.245,0.0,19.584,primary,9.7
14,3,0,1,1,60.5,0.0,1.245,0.0,20.736,primary,15.2
14,3,0,1,1,60.5,0.0,1.245,0.0,20.736,primary,22.6
14,3,0,1,1,60.5,0.0,1.245,0.0,21.888,primary,30.3
14,3,0,1,1,60.5,0.0,1.245,0.0,21.888,primary,25.8
15,3,0,1,2,61.9,0.0,1.245,0.0,23.04,primary,0.0
15,3,0,1,2,61.9,0.0,1.245,0.0,23.04,primary,6.5
15,3,0,1,2,61.9,0.0,1.245,0.0,24.345,primary,0.0
15,3,0,1,2,61.9,0.0,1.245,0.0,25.651,primary,27.3
15,3,0,1,2,61.9,0.0,1.245,0.0,25.651,primary,41.9
15,3,0,1,2,61.9,0.0,1.245,0.0,26.957,primary,6.1
15,3,0,1,2,61.9,0.0,1.245,0.0,26.957,primary,0.0
16,3,0,1,2,62.6,0.0,1.245,0.0,28.262,primary,9.1
16,3,0,1,2,62.6,0.0,1.245,0.0,28.262,primary,22.6
16,3,0,1,2,62.6,0.0,1.245,0.0,28.877,primary,0.0
16,3,0,1,2,62.6,0.0,1.245,0.0,28.877,primary,64.5
16,3,0,1,2,62.6,0.0,1.245,0.0,29.491,primary,27.3
16,3,0,1,2,62.6,0.0,1.245,0.0,29.491,primary,0.0
16,3,0,1,2,62.6,0.0,1.245,0.0,30.105,primary,0.0
16,3,0,1,2,62.6,0.0,1.245,0.0,30.105,primary,3.2
17,3,0,1,0,63.2,0.0,1.245,0.0,30.72,primary,0.0
17,3,0,1,0,63.2,0.0,1.245,0.0,30.72,primary,12.9
17,3,0,1,0,63.2,0.0,1.245,0.0,29.798,primary,15.2
17,3,0,1,0,63.2,0.0,1.245,0.0,29.798,primary,6.5
17,3,0,1,0,63.2,0.0,1.245,0.0,28.877,primary,15.2
17,3,0,1,0,63.2,0.0,1.245,0.0,28.877,primary,19.4
17,3,0,1,0,63.2,0.0,1.245,0.0,27.955,primary,29.0
18,3,0,1,0,62.6,0.0,1.245,0.0,27.033,primary,6.1
18,3,0,1,0,62.6,0.0,1.245,0.0,27.033,primary,51.6
18,3,0,1,0,62.6,0.0,1.245,0.0,25.267,primary,33.3
18,3,0,1,0,62.6,0.0,1.245,0.0,25.267,primary,29.0
18,3,0,1,0,62.6,0.0,1.245,0.0,23.501,primary,6.1
18,3,0,1,0,62.6,0.0,1.245,0.0,23.501,primary,22.6
18,3,0,1,0,62.6,0.0,1.245,0.0,21.734,primary,24.2
18,3,0,1,0,62.6,0.0,1.245,0.0,21.734,primary,32.3
19,3,0,1,0,59.9,0.0,1.245,0.0,19.968,primary,12.9
19,3,0,1,0,59.9,0.0,1.245,0.0,18.432,primary,24.2
19,3,0,1,0,59.9,0.0,1.245,0.0,18.432,primary,32.3
19,3,0,1,0,59.9,0.0,1.245,0.0,16.896,primary,51.5
19,3,0,1,0,59.9,0.0,1.245,0.0,15.36,primary,27.3
19,3,0,1,0,59.9,0.0,1.245,0.0,15.36,primary,9.7
20,3,0,1,0,56.0,0.0,1.245,0.0,13.824,primary,74.2
20,3,0,1,0,56.0,0.0,1.245,0.0,12.826,primary,30.3
20,3,0,1,0,56.0,0.0,1.245,0.0,12.826,primary,35.5
20,3,0,1,0,56.0,0.0,1.245,0.0,11.827,primary,72.7
20,3,0,1,0,56.0,0.0,1.245,0.0,11.827,primary,35.5
20,3,0,1,0,56.0,0.0,1.245,0.0,10.829,primary,69.7
21,3,0,1,0,53.5,0.0,1.245,0.0,9.83,primary,48.4
21,3,0,1,0,53.5,0.0,1.245,0.0,9.062,primary,60.6
21,3,0,1,0,53.5,0.0,1.245,0.0,9.062,primary,67.7
21,3,0,1,0,53.5,0.0,1.245,0.0,8.294,primary,33.3
21,3,0,1,0,53.5,0.0,1.245,0.0,8.294,primary,32.3
21,3,0,1,0,53.5,0.0,1.245,0.0,7.526,primary,12.1
21,3,0,1,0,53.5,0.0,1.245,0.0,7.526,primary,0.0
22,3,0,1,0,52.1,0.0,1.245,0.0,6.758,primary,36.4
22,3,0,1,0,52.1,0.0,1.245,0.0,6.758,primary,71.0
22,3,0,1,0,52.1,0.0,1.245,0.0,6.221,primary,51.5
22,3,0,1,0,52.1,0.0,1.245,0.0,6.221,primary,74.2
22,3,0,1,0,52.1,0.0,1.245,0.0,5.683,primary,41.9
23,1,0,2,3,55.6,0.0,1.245,0.0,4.224,primary,0.0
23,1,0,2,3,55.6,0.0,1.245,0.0,4.224,primary,45.2
23,1,0,2,3,55.6,0.0,1.245,0.0,3.84,primary,0.0
23,1,0,2,3,55.6,0.0,1.245,0.0,3.84,primary,35.5
23,1,0,2,3,55.6,0.0,1.245,0.0,3.456,primary,28.1
23,1,0,2,3,55.6,0.0,1.245,0.0,3.456,primary,25.8
0,2,0,2,3,54.8,0.0,1.245,0.0,3.072,primary,9.4
0,2,0,2,3,54.8,0.0,1.245,0.0,3.072,primary,9.7
0,2,0,2,3,54.8,0.0,1.245,0.0,2.842,primary,29.0
0,2,0,2,3,54.8,0.0,1.245,0.0,2.611,primary,15.6
0,2,0,2,3,54.8,0.0,1.245,0.0,2.611,primary,16.1
0,2,0,2,3,54.8,0.0,1.245,0.0,2.381,primary,6.5
1,2,0,2,3,54.1,0.0,1.245,0.0,2.15,primary,3.2
1,2,0,2,3,54.1,0.0,1.245,0.0,1.843,primary,81.2
1,2,0,2,3,54.1,0.0,1.245,0.0,1.843,primary,12.9
1,2,0,2,3,54.1,0.0,1.245,0.0,1.69,primary,3.2
2,2,0,2,3,54.8,0.0,1.245,0.0,1.536,primary,78.1
2,2,0,2,3,54.8,0.0,1.245,0.0,1.536,primary,0.0
2,2,0,2,3,54.8,0.0,1.245,0.0,1.536,primary,0.0
3,2,0,2,51,54.1,0.016,1.245,0.0,1.997,primary,0.0
4,2,0,2,53,52.9,0.028,1.245,0.0,3.994,primary,71.0
11,2,0,2,51,52.6,0.012,1.245,0.0,16.128,primary,0.0
11,2,0,2,51,52.6,0.012,1.245,0.0,16.512,primary,0.0
12,2,0,2,51,53.6,0.012,1.245,0.0,16.896,primary,0.0
12,2,0,2,51,53.6,0.012,1.245,0.0,16.896,primary,0.0
12,2,0,2,51,53.6,0.012,1.245,0.0,16.896,primary,50.0
13,2,0,2,51,54.7,0.012,1.245,0.0,16.896,primary,6.2
13,2,0,2,51,54.7,0.012,1.245,0.0,17.28,primary,9.4
13,2,0,2,51,54.7,0.012,1.245,0.0,17.664,primary,28.1
13,2,0,2,51,54.7,0.012,1.245,0.0,18.048,primary,46.9
13,2,0,2,51,54.7,0.012,1.245,0.0,18.048,primary,87.1
14,2,0,2,51,55.2,0.016,1.245,0.0,18.432,primary,59.4
14,2,0,2,51,55.2,0.016,1.245,0.0,19.584,primary,62.5
14,2,0,2,51,55.2,0.016,1.245,0.0,19.584,primary,0.0
14,2,0,2,51,55.2,0.016,1.245,0.0,20.736,primary,50.0
14,2,0,2,51,55.2,0.016,1.245,0.0,20.736,primary,0.0
14,2,0,2,51,55.2,0.016,1.245,0.0,21.888,primary,50.0
14,2,0,2,51,55.2,0.016,1.245,0.0,21.888,primary,0.0
15,2,0,2,51,56.2,0.008,1.245,0.0,23.04,primary,9.4
15,2,0,2,51,56.2,0.008,1.245,0.0,23.04,primary,0.0
15,2,0,2,51,56.2,0.008,1.245,0.0,24.345,primary,62.5
15,2,0,2,51,56.2,0.008,1.245,0.0,24.345,primary,58.1
15,2,0,2,51,56.2,0.008,1.245,0.0,25.651,primary,25.0
15,2,0,2,51,56.2,0.008,1.245,0.0,25.651,primary,77.4
15,2,0,2,51,56.2,0.008,1.245,0.0,26.957,primary,6.2
16,2,0,2,51,57.1,0.016,1.245,0.0,28.262,primary,0.0
16,2,0,2,51,57.1,0.016,1.245,0.0,28.262,primary,32.3
16,2,0,2,51,57.1,0.016,1.245,0.0,28.877,primary,64.5
16,2,0,2,51,57.1,0.016,1.245,0.0,29.491,primary,0.0
16,2,0,2,51,57.1,0.016,1.245,0.0,29.491,primary,77.4
16,2,0,2,51,57.1,0.016,1.245,0.0,30.105,primary,3.1
16,2,0,2,51,57.1,0.016,1.245,0.0,30.105,primary,12.9
17,2,0,2,53,56.3,0.028,1.245,0.0,30.72,primary,84.4
17,2,0,2,53,56.3,0.028,1.245,0.0,29.798,primary,9.4
17,2,0,2,53,56.3,0.028,1.245,0.0,29.798,primary,12.9
17,2,0,2,53,56.3,0.028,1.245,0.0,28.877,primary,0.0
17,2,0,2,53,56.3,0.028,1.245,0.0,28.877,primary,9.7
17,2,0,2,53,56.3,0.028,1.245,0.0,27.955,primary,83.9
18,2,0,2,53,57.0,0.024,1.245,0.0,27.033,primary,29.0
18,2,0,2,53,57.0,0.024,1.245,0.0,25.267,primary,78.1
18,2,0,2,53,57.0,0.024,1.245,0.0,25.267,primary,6.5
18,2,0,2,53,57.0,0.024,1.245,0.0,23.501,primary,25.8
18,2,0,2,53,57.0,0.024,1.245,0.0,21.734,primary,9.4
18,2,0,2,53,57.0,0.024,1.245,0.0,21.734,primary,12.9
19,2,0,2,53,58.0,0.035,1.245,0.0,19.968,primary,6.2
19,2,0,2,53,58.0,0.035,1.245,0.0,19.968,primary,3.2
19,2,0,2,53,58.0,0.035,1.245,0.0,18.432,primary,12.9
19,2,0,2,53,58.0,0.035,1.245,0.0,16.896,primary,3.1
19,2,0,2,53,58.0,0.035,1.245,0.0,16.896,primary,12.9
20,2,0,2,55,59.5,0.043,1.245,0.0,13.824,primary,12.5
20,2,0,2,55,59.5,0.043,1.245,0.0,13.824,primary,58.1
20,2,0,2,55,59.5,0.043,1.245,0.0,12.826,primary,81.2
20,2,0,2,55,59.5,0.043,1.245,0.0,12.826,primary,22.6
20,2,0,2,55,59.5,0.043,1.245,0.0,11.827,primary,56.2
20,2,0,2,55,59.5,0.043,1.245,0.0,10.829,primary,56.2
